poi_id,otm_xid,name,display_name_en,kinds,category_clean,wikidata,wikipedia_url,lat,lon,query_area,dist_from_query_center_m,rate,address_raw,preview_image,source,needs_review,candidate_count_same_key,wiki_title,wiki_match_method,wiki_match_score,wiki_has_page,wiki_pageviews_total,wiki_pageviews_avg,wiki_pageviews_max,wiki_days_observed,wiki_popularity_score
otm_N7294561685,N7294561685,Chora Mosque / Kariye Museum,Chora Mosque / Kariye Museum,"religion,mosques,churches,cultural,museums,interesting_places,other_museums,other_churches",museum,Q849489,https://en.wikipedia.org/wiki/Chora%20Church,41.031097412109375,28.93909072875977,Balat / Fener,905.67963045,7,"{'city': 'Derviş Ali Mahallesi', 'road': 'Kariye Cami Sokak', 'town': 'Fatih', 'house': 'Kariye Müzesi', 'state': 'Marmara Bölgesi', 'country': 'Türkiye', 'postcode': '34087', 'country_code': 'tr', 'house_number': '18'}",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/KariyeCamii-Aussenansicht.jpg/293px-KariyeCamii-Aussenansicht.jpg,opentripmap,0,2,Chora Church,from_url,1.0,1,20025.0,54.863013698630134,230.0,365,0.012382061253021315
otm_R1555271,R1555271,Hagia Sophia,Hagia Sophia,"religion,mosques,churches,cultural,museums,interesting_places,other_museums,catholic_churches",museum,Q12506,https://en.wikipedia.org/wiki/Hagia%20Sophia,41.008506774902344,28.980009078979492,Hagia Sophia / Basilica Cistern,57.237152,7,"{'city': 'Cankurtaran Mahallesi', 'road': 'Bab-I Hümayun Caddesi', 'town': 'Fatih', 'state': 'Marmara Bölgesi', 'country': 'Türkiye', 'postcode': '34122', 'country_code': 'tr', 'neighbourhood': 'Cankurtaran'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Hagia_Sophia_Mars_2013.jpg/400px-Hagia_Sophia_Mars_2013.jpg,opentripmap,0,2,Hagia Sophia,from_url,1.0,1,1300243.0,3562.309589041096,9331.0,365,0.8039794491791358
otm_N415157636,N415157636,Serpent Column,Serpent Column,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",historic,Q588892,https://en.wikipedia.org/wiki/Serpent%20Column,41.00566101074219,28.9751033782959,Sultanahmet Core,145.71910027,7,"{'city': 'Binbirdirek Mahallesi', 'town': 'Fatih', 'state': 'Marmara Bölgesi', 'country': 'Türkiye', 'postcode': '34122', 'pedestrian': 'Sultanahmet Meydanı', 'country_code': 'tr'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Snake_column_Hippodrome_Constantinople_2007.jpg/199px-Snake_column_Hippodrome_Constantinople_2007.jpg,opentripmap,0,1,Serpent Column,from_url,1.0,1,38432.0,105.2931506849315,432.0,365,0.023763664323401507
otm_R1564032,R1564032,Süleymaniye Mosque,Süleymaniye Mosque,"religion,mosques,interesting_places",religious,Q178643,https://en.wikipedia.org/wiki/S%C3%BCleymaniye%20Mosque,41.016300201416016,28.963977813720703,Suleymaniye,18.64409212,7,"{'city': 'Süleymaniye Mahallesi', 'road': 'Prof. Sıddık Sami Onar Caddesi', 'town': 'Fatih', 'house': 'Süleymaniye Camii', 'state': 'Marmara Bölgesi', 'country': 'Türkiye', 'postcode': '34116', 'country_code': 'tr', 'house_number': '1'}",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Istanbul_asv2020-02_img49_S%C3%BCleymaniye_Mosque.jpg/400px-Istanbul_asv2020-02_img49_S%C3%BCleymaniye_Mosque.jpg,opentripmap,0,1,Süleymaniye Mosque,from_url,1.0,1,138681.0,379.94794520547947,651.0,365,0.08575064352710357
otm_N7215645385,N7215645385,The Blue Mosque,The Blue Mosque,"religion,mosques,interesting_places",religious,Q80541,https://en.wikipedia.org/wiki/Sultan%20Ahmed%20Mosque,41.005252838134766,28.976892471313477,Sultanahmet Core,18.13616229,7,"{'town': 'Fatih', 'house': 'Sultanahmet Camii', 'state': 'Marmara Bölgesi', 'suburb': 'Sultan Ahmet Mahallesi', 'country': 'Türkiye', 'postcode': '34122', 'pedestrian': 'Atmeydanı Caddesi', 'country_code': 'tr', 'house_number': '7'}",https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Sultan_Ahmed_Mosque_Istanbul_Turkey_retouched.jpg/400px-Sultan_Ahmed_Mosque_Istanbul_Turkey_retouched.jpg,opentripmap,0,2,Sultan Ahmed Mosque,from_url,1.0,1,50304.0,137.81917808219177,277.0,365,0.0311044798637695
otm_W103953125,W103953125,Tomb of Sultan Ahmet,Tomb of Sultan Ahmet,"religion,mosques,interesting_places",religious,Q80541,https://en.wikipedia.org/wiki/Sultan%20Ahmed%20Mosque,41.00679016113281,28.97703742980957,Sultanahmet Core,155.64108709,7,"{'town': 'Fatih', 'state': 'Marmara Bölgesi', 'suburb': 'Sultan Ahmet Mahallesi', 'country': 'Türkiye', 'postcode': '34122', 'pedestrian': 'Atmeydanı Caddesi', 'country_code': 'tr'}",https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Sultan_Ahmed_Mosque_Istanbul_Turkey_retouched.jpg/400px-Sultan_Ahmed_Mosque_Istanbul_Turkey_retouched.jpg,opentripmap,0,2,Sultan Ahmed Mosque,from_url,1.0,1,50304.0,137.81917808219177,277.0,365,0.0311044798637695
otm_W326372295,W326372295,Yıldız Palace,Yıldız Palace,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",museum,Q911734,https://en.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z%20Palace,41.05007553100586,29.01161766052246,Yildiz Palace,700.92397167,7,"{'city': 'Yıldız Mahallesi', 'road': 'Serencebey Yokuşu', 'town': 'Beşiktaş', 'state': 'Marmara Bölgesi', 'country': 'Türkiye', 'postcode': '34349', 'country_code': 'tr'}",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/%C4%B0stanbul_5716.jpg/400px-%C4%B0stanbul_5716.jpg,opentripmap,0,2,Yıldız Palace,from_url,1.0,1,39930.0,109.3972602739726,289.0,365,0.024689922888046997
otm_N6879165718,N6879165718,15 July coup monument (Istanbul),15 July coup monument (Istanbul),"historic,monuments_and_memorials,interesting_places,monuments",historic,Q108404641,,41.036991119384766,29.042274475097656,Beylerbeyi Palace,576.06670347,3,,,opentripmap,0,1,Timeline of Istanbul,search,0.2,1,4959.0,13.586301369863014,42.0,365,0.0030662992136695484
otm_Q6063427,Q6063427,Abbas Ağa Fountain,Abbas Ağa Fountain,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q6063427,,41.02181243896485,29.018138885498047,Uskudar Waterfront,507.25903334,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N3580821812,N3580821812,Adam Mickiewicz Museum,Adam Mickiewicz Museum,"biographical_museums,historic_house_museums,cultural,museums,interesting_places,history_museums",museum,Q4679495,,41.038780212402344,28.977148056030273,Istiklal / Pera,545.861319,3,,,opentripmap,0,2,Adam Mickiewicz Museum,search,1.0,1,68.0,0.2833333333333333,4.0,240,4.2046450197525564e-05
otm_W109980654,W109980654,Ahi Çelebi Mosque,Ahi Çelebi Mosque,"religion,mosques,interesting_places",religious,Q6957244,,41.01894760131836,28.968408584594727,Eminonu / Spice Bazaar,310.86133448,3,,,opentripmap,0,1,Ahi Çelebi,search,0.6666666666666666,1,839.0,2.3971428571428572,14.0,350,0.0005187789958194699
otm_Q15961666,Q15961666,Ahmet Hamdi Tanpınar Literature Museum Library,Ahmet Hamdi Tanpınar Literature Museum Library,"museums,cultural,interesting_places,other_museums",museum,Q15961666,,41.01097869873047,28.978269577026367,Hagia Sophia / Basilica Cistern,358.22360813,3,,,opentripmap,0,1,Ahmet Hamdi Tanpınar Literature Museum Library,search,1.0,1,1073.0,2.9397260273972603,18.0,365,0.000663468250910955
otm_W733808427,W733808427,Ahmet Çelebi Mosque,Ahmet Çelebi Mosque,"religion,mosques,interesting_places",religious,Q6047829,,41.021724700927734,29.013490676879883,Uskudar Waterfront,474.94358115,3,,,opentripmap,0,1,Ahi Çelebi,search,0.25,1,839.0,2.3971428571428572,14.0,350,0.0005187789958194699
otm_N4763681623,N4763681623,Alfred Heilbronn Botanical Garden,Alfred Heilbronn Botanical Garden,"urban_environment,gardens_and_parks,cultural,interesting_places",attraction,Q55594541,,41.018314361572266,28.963871002197266,Suleymaniye,234.73247257,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W235271665,W235271665,All Saints Moda English Church,All Saints Moda English Church,"religion,churches,interesting_places,other_churches",religious,Q20476315,,40.982086181640625,29.025239944458008,Kadikoy Historic Center,982.95499876,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N415068999,N415068999,Anadoluhisarı,Anadoluhisarı,"fortifications,historic,cultural,museums,interesting_places,other_museums,other_fortifications",museum,Q81650,,41.083274841308594,29.06653213500977,Rumeli Hisari,837.4887906,3,,,opentripmap,0,5,Anadoluhisarı,search,1.0,1,11771.0,32.24931506849315,79.0,365,0.0072783641952216685
otm_N2500907259,N2500907259,Arap Mosque,Arap Mosque,"religion,mosques,interesting_places",religious,Q642478,,41.02434158325195,28.971057891845703,Galata Tower,319.04585132,3,,,opentripmap,0,1,Arap Mosque,search,1.0,1,8660.0,23.726027397260275,50.0,365,0.0053547390986848735
otm_Q784328,Q784328,Armenian Catholic Archeparchy of Istanbul,Armenian Catholic Archeparchy of Istanbul,"religion,other_temples,interesting_places",religious,Q784328,,41.03559875488281,28.979799270629883,Istiklal / Pera,247.32586581,3,,,opentripmap,0,1,Armenian Catholic Archeparchy of Istanbul,search,1.0,1,2190.0,6.0,59.0,365,0.0013541430284203088
otm_W165517351,W165517351,Ashkenazi Synagogue,Ashkenazi Synagogue,"religion,synagogues,interesting_places",religious,Q2079847,,41.02449417114258,28.975082397460938,Galata Tower,145.56877382,3,,,opentripmap,0,1,Ashkenazi Synagogue of Istanbul,search,0.6666666666666666,1,3429.0,9.394520547945206,25.0,365,0.002120254084225223
otm_W474779384,W474779384,Ataturk Cultural Center,Ataturk Cultural Center,"cultural,theatres_and_entertainments,interesting_places,other_theatres",attraction,Q551685,,41.03652572631836,28.988290786743164,Dolmabahce,1084.98637854,3,,,opentripmap,0,1,Atatürk Cultural Center,search,0.5,1,5896.0,16.153424657534245,55.0,365,0.003645674564185452
otm_W237868337,W237868337,Atik Valide Mosque,Atik Valide Mosque,"religion,mosques,interesting_places",religious,Q2483550,,41.01889419555664,29.02358627319336,Uskudar Waterfront,1041.89967762,3,,,opentripmap,0,2,Atik Valide Mosque,search,1.0,1,2815.0,7.712328767123288,20.0,365,0.0017405993721475658
otm_N3254460381,N3254460381,Aviation Martyrs' Monument,Aviation Martyrs' Monument,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",historic,Q1447350,,41.016075134277344,28.952634811401367,Fatih / Valens Aqueduct,340.9629473,3,,,opentripmap,0,1,Aviation Martyrs' Monument,search,1.0,1,1612.0,4.416438356164384,15.0,365,0.0009967482017413413
otm_W401244752,W401244752,Aya Pandeleimon Rum Ortodoks Kilisesi,Aya Pandeleimon Rum Ortodoks Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q97403030,,41.03459548950195,29.03047561645508,Beylerbeyi Palace,1177.43629236,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W333931795,W333931795,Ayazma Cami,Ayazma Cami,"religion,mosques,interesting_places",religious,Q3324894,,41.02260208129883,29.008846282958984,Maiden's Tower Coast,432.76691601,3,,,opentripmap,0,1,Yağ Cami,search,0.5,1,714.0,1.9615384615384615,23.0,364,0.00044148772707401846
otm_Q59238241,Q59238241,Ayios Fokas Church,Ayios Fokas Church,"religion,other_temples,interesting_places",religious,Q59238241,,41.04833221435547,29.026111602783203,Ortakoy,115.09859748,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N8204998817,N8204998817,Aynalıkavak Palace,Aynalıkavak Palace,"palaces,architecture,historic_architecture,interesting_places",historic,Q793169,,41.03726577758789,28.95544815063477,Balat / Fener,969.46819451,3,,,opentripmap,0,1,Aynalıkavak Pavilion,search,0.5,1,1344.0,3.682191780821918,12.0,365,0.0008310357215510935
otm_N4519367793,N4519367793,Aziz Mahmud Hüdayi Mosque,Aziz Mahmud Hüdayi Mosque,"religion,mosques,interesting_places",religious,Q20471234,,41.02224349975586,29.01427459716797,Uskudar Waterfront,402.54177865,3,,,opentripmap,0,1,Aziz Mahmud Hudayi,search,0.4,1,17682.0,48.443835616438356,164.0,365,0.010933313711656574
otm_W403116676,W403116676,Aşiyan Asri Cemetery,Aşiyan Asri Cemetery,"cemeteries,historic,burial_places,interesting_places",historic,Q4833524,,41.082759857177734,29.05545997619629,Rumeli Hisari,262.88326237,3,,,opentripmap,0,1,Aşiyan Asri Cemetery,search,1.0,1,6251.0,17.126027397260273,233.0,365,0.003865181767422534
otm_W746788646,W746788646,Aşiyan Museum,Aşiyan Museum,"biographical_museums,historic_house_museums,cultural,museums,interesting_places,history_museums",museum,Q4833521,,41.08265686035156,29.053451538085938,Rumeli Hisari,375.73349029,3,,,opentripmap,0,1,Aşiyan Museum,search,1.0,1,1142.0,3.1373626373626373,14.0,364,0.000706133031258444
otm_Q751820,Q751820,BJK İnönü Stadium,BJK İnönü Stadium,"sport,architecture,historic_architecture,interesting_places,destroyed_objects,stadiums",historic,Q751820,,41.039207458496094,28.994741439819336,Dolmabahce,501.00871296,3,,,opentripmap,0,1,BJK İnönü Stadium,search,1.0,1,15547.0,42.59452054794521,179.0,365,0.009613178841484264
otm_Q4849720,Q4849720,Balaban Aga Mosque,Balaban Aga Mosque,"religion,mosques,interesting_places",religious,Q4849720,,41.01100158691406,28.95829963684082,Fatih / Valens Aqueduct,683.31140564,3,,,opentripmap,0,1,Balaban Aga Mosque,search,1.0,1,1244.0,3.4175824175824174,33.0,364,0.0007692027065547324
otm_N5112750908,N5112750908,Balat Yanbol Sinagogu,Balat Yanbol Sinagogu,"religion,synagogues,interesting_places",religious,Q3409182,,41.03337097167969,28.946205139160156,Balat / Fener,502.58668471,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N5108828685,N5108828685,Basketmakers' Kiosk,Basketmakers' Kiosk,"cultural,museums,interesting_places,other_museums,restaurants,foods,tourist_facilities",museum,Q4867763,,41.01629638671875,28.981937408447266,Topkapi Palace,544.69430509,3,,,opentripmap,0,1,Basketmakers' Kiosk,search,1.0,1,1435.0,3.9315068493150687,13.0,365,0.0008873037651977822
otm_Q2331925,Q2331925,Battle of Chalcedon,Battle of Chalcedon,"battlefields,historic,historical_places,interesting_places",historic,Q2331925,,40.98333358764648,29.03333282470703,Kadikoy Historic Center,1027.83685015,3,,,opentripmap,0,1,Battle of Chalcedon,search,1.0,1,115.0,0.32122905027932963,4.0,358,7.11079672458153e-05
otm_R12342892,R12342892,Bayezid II Mosque,Bayezid II Mosque,"religion,mosques,interesting_places",religious,Q853064,,41.010292053222656,28.965389251708984,Suleymaniye,669.54212107,3,,,opentripmap,0,1,Bayezid II Mosque,search,1.0,1,318.0,0.905982905982906,10.0,351,0.00019662898768842837
otm_W401296646,W401296646,Beth Yaakov Sinagogu,Beth Yaakov Sinagogu,"religion,synagogues,interesting_places",religious,Q4897165,,41.03620147705078,29.029705047607425,Beylerbeyi Palace,1112.92560267,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W639302102,W639302102,Beyazıt Tower,Beyazıt Tower,"architecture,towers,interesting_places,other_towers",attraction,Q853029,,41.01277923583984,28.964927673339844,Suleymaniye,391.37475986,3,,,opentripmap,0,1,Beyazıt Tower,search,1.0,1,4924.0,13.490410958904109,38.0,365,0.003044657658420822
otm_W401123337,W401123337,Beylerbeyi Mosque,Beylerbeyi Mosque,"religion,mosques,interesting_places",religious,Q6845681,,41.04497528076172,29.04461669921875,Beylerbeyi Palace,478.49811433,3,,,opentripmap,0,3,Beylerbeyi Mosque,search,1.0,1,1868.0,5.117808219178082,25.0,365,0.0011550407201320258
otm_W61736367,W61736367,Beylerbeyi Palace,Beylerbeyi Palace,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",museum,Q794349,,41.042694091796875,29.040014266967773,Beylerbeyi Palace,87.1573519,3,,,opentripmap,0,2,Beylerbeyi Palace,search,1.0,1,34514.0,94.55890410958904,151.0,365,0.02134104679584408
otm_W498861874,W498861874,Bezmialem Valide Sultan Camii,Bezmialem Valide Sultan Camii,"religion,mosques,interesting_places",religious,Q2086068,,41.036773681640625,28.9952335357666,Dolmabahce,532.74383686,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q4937471,Q4937471,Bogdan Saray,Bogdan Saray,"religion,churches,interesting_places,other_churches",religious,Q4937471,,41.02975082397461,28.942119598388672,Balat / Fener,637.48228684,3,,,opentripmap,0,1,Bogdan Saray,search,1.0,1,1034.0,2.840659340659341,16.0,364,0.000639353375062374
otm_N5224440223,N5224440223,Bosphorus Bridge,Bosphorus Bridge,"bridges,architecture,interesting_places,suspension_bridges",attraction,Q4484,,41.045352935791016,29.03449249267578,Beylerbeyi Palace,627.56885661,3,,,opentripmap,0,1,Bosphorus Bridge,search,1.0,1,84338.0,231.06301369863013,5500.0,365,0.05214872818763105
otm_N4312551404,N4312551404,Bulgarian St. Stephen Church,Bulgarian St. Stephen Church,"religion,churches,interesting_places,eastern_orthodox_churches",religious,Q2094950,,41.03173828125,28.94965362548828,Balat / Fener,226.39537364,3,,,opentripmap,0,2,Bulgarian St. Stephen Church,search,1.0,1,16552.0,45.347945205479455,96.0,365,0.010234600642197694
otm_Q23725,Q23725,Byzantium,Byzantium,"settlements,historic,archaeology,interesting_places",historic,Q23725,,41.01527786254883,28.984722137451172,Topkapi Palace,436.26203925,3,,,opentripmap,0,1,Byzantium,search,1.0,1,296282.0,811.7315068493151,1691.0,365,0.18320009349151867
otm_N2676941386,N2676941386,Cankurtaran,Cankurtaran,"industrial_facilities,abandoned_railway_stations,interesting_places",attraction,Q5032507,,41.00535202026367,28.982709884643555,Hagia Sophia / Basilica Cistern,377.38646721,3,,,opentripmap,0,1,Cankurtaran,search,1.0,1,351.0,1.1433224755700326,8.0,307,0.00021703388263722757
otm_W59595670,W59595670,Cemal Resit Rey Concert Hall,Cemal Resit Rey Concert Hall,"theatres_and_entertainments,concert_halls,cultural,interesting_places,music_venues",attraction,Q5058633,,41.04821014404297,28.99015998840332,Dolmabahce,1336.58168553,3,,,opentripmap,0,1,Cemal Reşit Rey Concert Hall,search,0.8,1,1337.0,3.663013698630137,16.0,365,0.0008267074105013483
otm_Q5058732,Q5058732,Cemil Topuzlu Open-Air Theatre,Cemil Topuzlu Open-Air Theatre,"concert_halls,cultural,theatres_and_entertainments,interesting_places",attraction,Q5058732,,41.04583358764648,28.990278244018555,Dolmabahce,1144.81180541,3,,,opentripmap,0,1,Cemil Topuzlu Open-Air Theatre,search,1.0,1,2457.0,6.7315068493150685,25.0,365,0.001519237178460593
otm_Q337381,Q337381,Chalcedon,Chalcedon,"settlements,historic,archaeology,interesting_places",historic,Q337381,,40.98333358764648,29.03333282470703,Kadikoy Historic Center,1027.8227368,3,,,opentripmap,0,1,Chalcedon,search,1.0,1,66662.0,182.63561643835615,577.0,365,0.041219124456874257
otm_W112619334,W112619334,Church of Saint Anthony of Padua,Church of Saint Anthony of Padua,"religion,churches,interesting_places,catholic_churches",religious,Q810122,,41.03227615356445,28.977197647094727,Istiklal / Pera,189.74581454,3,,,opentripmap,0,1,"Church of Saint Anthony of Padua, Istanbul",search,0.8,1,0.0,0.0,0.0,0,0.0
otm_W165502587,W165502587,"Church of Saint Benoit, Istanbul","Church of Saint Benoit, Istanbul","religion,churches,interesting_places,catholic_churches",religious,Q5117030,,41.02507781982422,28.976776123046875,Galata Tower,211.32253075,3,,,opentripmap,0,1,"Church of Saint Benoit, Istanbul",search,1.0,1,3505.0,9.602739726027398,29.0,365,0.0021672471756224573
otm_N3360668134,N3360668134,Church of Saints Peter and Paul,Church of Saints Peter and Paul,"religion,churches,interesting_places,other_churches",religious,Q3671773,,41.02483749389648,28.972944259643555,Galata Tower,155.34608392,3,,,opentripmap,0,1,"Church of Saints Peter and Paul, Istanbul",search,0.8333333333333334,1,0.0,0.0,0.0,0,0.0
otm_N3360707037,N3360707037,Church of Santa Maria Draperis,Church of Santa Maria Draperis,"religion,churches,interesting_places,catholic_churches",religious,Q32239,,41.03009796142578,28.976152420043945,Istiklal / Pera,447.02253538,3,,,opentripmap,0,1,"Church of Saint Mary Draperis, Istanbul",search,0.2857142857142857,1,0.0,0.0,0.0,0,0.0
otm_W526875901,W526875901,Church of St. George,Church of St. George,"religion,cathedrals,churches,interesting_places,eastern_orthodox_churches",religious,Q1346546,,41.02912139892578,28.951894760131836,Balat / Fener,195.43958887,3,,,opentripmap,0,1,St George's Church,search,1.0,1,2824.0,7.736986301369863,52.0,365,0.0017461643434972382
otm_W329233993,W329233993,Church of St. Mary of Blachernae,Church of St. Mary of Blachernae,"religion,churches,interesting_places,eastern_orthodox_churches",religious,Q1069807,,41.038448333740234,28.94247817993164,Eyup / Pierre Loti,1342.01534844,3,,,opentripmap,0,1,Church of St. Mary of Blachernae,search,1.0,1,8754.0,23.983561643835618,101.0,365,0.005412862132781453
otm_W261825033,W261825033,Church of St. Mary of the Mongols,Church of St. Mary of the Mongols,"religion,churches,interesting_places,eastern_orthodox_churches",religious,Q1950180,https://en.wikipedia.org/wiki/Church%20of%20Saint%20Mary%20of%20the%20Mongols,41.02960205078125,28.94902610778809,Balat / Fener,57.65552605,3,"{'road': 'Tevki Cafer Mektebi Sokağı', 'town': 'Fatih', 'state': 'Marmara Bölgesi', 'suburb': 'Balat Mahallesi', 'country': 'Türkiye', 'postcode': '34087', 'country_code': 'tr'}",https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/StMaryOfTheMongols20071010_01.jpg/300px-StMaryOfTheMongols20071010_01.jpg,opentripmap,0,1,Church of Saint Mary of the Mongols,from_url,1.0,1,20529.0,56.24383561643835,142.0,365,0.012693699648602976
otm_N4977947521,N4977947521,Church of St. Polyeuktos,Church of St. Polyeuktos,"religion,architecture,historic_architecture,fortifications,historic,churches,interesting_places,destroyed_objects,castles,other_churches",historic,Q1578614,,41.01423263549805,28.952959060668945,Fatih / Valens Aqueduct,428.0379651,3,,,opentripmap,0,1,Church of St. Polyeuctus,search,0.3333333333333333,1,7620.0,20.876712328767123,127.0,365,0.004711675742722718
otm_W237058770,W237058770,Church of the Assumption,Church of the Assumption,"religion,churches,interesting_places,catholic_churches",religious,Q31188348,,40.984222412109375,29.025562286376953,Kadikoy Historic Center,744.28545822,3,,,opentripmap,0,2,Church of the Assumption,search,1.0,1,1082.0,3.022346368715084,29.0,358,0.0006690332222606274
otm_Q586568,Q586568,Church of the Holy Apostles,Church of the Holy Apostles,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",historic,Q586568,,41.01972198486328,28.949722290039062,Fatih / Valens Aqueduct,645.28914971,3,,,opentripmap,0,1,Church of the Holy Apostles,search,1.0,1,132903.0,364.1178082191781,740.0,365,0.08217793192061383
otm_Q3082387,Q3082387,Church of the Virgin of the Pharos,Church of the Virgin of the Pharos,"religion,churches,interesting_places,other_churches",religious,Q3082387,,41.00583267211914,28.977222442626953,Sultanahmet Core,59.81250368,3,,,opentripmap,0,1,Church of the Virgin of the Pharos,search,1.0,1,4415.0,12.095890410958905,53.0,365,0.0027299276120893437
otm_W498861861,W498861861,Ciragan Palace,Ciragan Palace,"palaces,architecture,historic_architecture,interesting_places",historic,Q273225,,41.0434684753418,29.01531410217285,Yildiz Palace,239.51687827,3,,,opentripmap,0,1,Çırağan Palace,search,0.5,1,40466.0,110.86575342465754,2277.0,365,0.025021347848427494
otm_N5113500244,N5113500244,Cistern of Philoxenos,Cistern of Philoxenos,"historic,archaeology,cultural,museums,interesting_places,other_museums,other_archaeological_sites",museum,Q2728644,,41.00749206542969,28.974090576171875,Sultanahmet Core,325.60357529,3,,,opentripmap,0,5,Cistern of Philoxenos,search,1.0,1,13508.0,37.00821917808219,115.0,365,0.008352403665708462
otm_N3236233297,N3236233297,Column of Marcian,Column of Marcian,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",historic,Q285236,,41.01544189453125,28.950284957885746,Fatih / Valens Aqueduct,550.72563858,3,,,opentripmap,0,1,Column of Marcian,search,1.0,1,4459.0,12.216438356164383,39.0,365,0.0027571341386877428
otm_N4695996389,N4695996389,Column of the Goths,Column of the Goths,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",historic,Q2887370,,41.01464080810547,28.98567771911621,Topkapi Palace,402.06701135,3,,,opentripmap,0,1,Column of the Goths,search,1.0,1,6389.0,17.504109589041096,181.0,365,0.003950511328117513
otm_W165717590,W165717590,Crimea Memorial Church,Crimea Memorial Church,"religion,churches,interesting_places,other_churches",religious,Q5185447,,41.02765274047851,28.977121353149418,Galata Tower,315.37426502,3,,,opentripmap,0,1,Crimea Memorial Church,search,1.0,1,4528.0,12.405479452054795,124.0,365,0.0027997989190352316
otm_Q2058733,Q2058733,Defterdar Mosque,Defterdar Mosque,"religion,mosques,interesting_places",religious,Q2058733,,41.04199981689453,28.937599182128903,Eyup / Pierre Loti,783.40472851,3,,,opentripmap,0,1,Defterdar Mosque,search,1.0,1,665.0,1.8269230769230769,10.0,364,0.0004111895497258015
otm_W263949143,W263949143,Dolmabahçe Clock Tower,Dolmabahçe Clock Tower,"towers,architecture,interesting_places,clock_towers",attraction,Q1818013,,41.03765869140625,28.996362686157227,Dolmabahce,402.90023446,3,,,opentripmap,0,1,Dolmabahçe Clock Tower,search,1.0,1,3450.0,9.452054794520548,29.0,365,0.002133239017374459
otm_W24826707,W24826707,Dolmabahçe Palace,Dolmabahçe Palace,"gardens_and_parks,cultural,urban_environment,interesting_places",attraction,Q274141,,41.038963317871094,28.99953842163086,Dolmabahce,101.15102693,3,,,opentripmap,0,3,Dolmabahçe Palace,search,1.0,1,175035.0,479.54794520547944,2165.0,365,0.10822941779888069
otm_N5244812070,N5244812070,Dostlar Tiyatrosu,Dostlar Tiyatrosu,"cultural,theatres_and_entertainments,interesting_places,other_theatres",attraction,Q6100278,,41.01897811889648,28.96481704711914,Suleymaniye,320.16709323,3,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N4889959434,N4889959434,Doğançay Museum,Doğançay Museum,"cultural,museums,interesting_places,art_galleries",museum,Q5303887,,41.035770416259766,28.978370666503903,Istiklal / Pera,211.43234472,3,,,opentripmap,0,1,Doğançay Museum,search,1.0,1,973.0,2.665753424657534,11.0,365,0.0006016352359145937
otm_Q211004,Q211004,Ecumenical Patriarchate of Constantinople,Ecumenical Patriarchate of Constantinople,"religion,other_temples,interesting_places",religious,Q211004,,41.02916717529297,28.9516658782959,Balat / Fener,175.67775051,3,,,opentripmap,0,1,Ecumenical Patriarchate of Constantinople,search,1.0,1,217500.0,595.8904109589041,2654.0,365,0.13448680761708545
otm_Q647228,Q647228,"Edirnekapı, Istanbul","Edirnekapı, Istanbul","fortifications,historic,interesting_places,other_fortifications",historic,Q647228,,41.03111267089844,28.93916702270508,Balat / Fener,899.57131163,3,,,opentripmap,0,1,Istanbul,search,0.5,1,1617259.0,4430.846575342466,13915.0,365,1.0
otm_N269706604,N269706604,Ertuğrul Tekke mosque,Ertuğrul Tekke mosque,"religion,mosques,interesting_places",religious,Q1137517,,41.045650482177734,29.008522033691406,Yildiz Palace,392.49342879,3,,,opentripmap,0,1,Ertuğrul Tekke Mosque,search,1.0,1,1375.0,3.767123287671233,23.0,365,0.0008502039561999655
